"","Li51","Li52","Li54","Li55","Li62","Li63","Li64","Li65","Li11","Li12","Li13","Li14","Li15","Li21","Li22","Li23","Li24","Li25"
"ENSMUSG00000021210",18824,33601,8937,41971,16103,32747,16426,18553,67461,54980,59085,55640,67556,80011,58868,56672,36984,64783
"ENSMUSG00000113214",1,7,1,5,0,4,3,0,17,23,17,12,20,14,21,8,14,11
"ENSMUSG00000054757",1822,3902,897,4477,1721,2754,1380,2179,4186,3766,4064,3506,4475,5293,3497,3920,2563,4300
"ENSMUSG00000021207",3,1,0,5,1,4,2,1,6,4,4,3,1,2,3,2,2,2
"ENSMUSG00000045410",377,972,674,1121,586,967,820,912,1958,1745,1657,1540,1865,2379,1795,1590,1093,1712
"ENSMUSG00000094772",0,1,1,0,2,0,11,9,27,16,11,24,13,19,17,18,6,10
"ENSMUSG00000113717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113668",1,5,1,2,1,0,1,2,3,8,6,3,4,7,3,2,6,1
"ENSMUSG00000114098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100625",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000078",2796,13115,1776,5585,1815,3485,3142,2260,314,288,295,285,329,411,280,267,156,218
"ENSMUSG00000113757",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021193",967,1462,1312,1521,1353,1219,1522,1776,1800,1473,1574,1573,2073,2138,1678,1432,1056,1518
"ENSMUSG00000021196",459,1164,958,533,265,370,460,620,114,116,91,92,97,129,111,81,43,156
"ENSMUSG00000068324",0,1,2,2,0,0,1,0,1,1,3,1,1,5,4,3,2,1
"ENSMUSG00000113545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113241",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113112",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000113225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113412",1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0
"ENSMUSG00000114126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052551",0,0,1,3,4,0,3,8,2,0,0,0,1,4,0,3,1,1
"ENSMUSG00000113810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072421",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000113978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113391",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021147",775,674,926,653,821,796,1041,1247,626,489,599,494,688,584,574,506,333,496
"ENSMUSG00000114094",4,0,0,4,1,1,1,2,0,0,1,1,0,0,1,1,1,0
"ENSMUSG00000113589",1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
"ENSMUSG00000113245",1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
"ENSMUSG00000058258",354,281,847,390,943,574,1495,1383,1476,983,882,747,1102,1220,653,882,594,777
"ENSMUSG00000076030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061988",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000021148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021149",1347,1420,2036,1294,1901,1386,2213,2533,2102,1508,1676,1479,2386,2098,2039,1587,1094,1850
"ENSMUSG00000113466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113543",0,17,1,16,2,9,0,2,178,115,73,155,124,190,89,88,73,118
"ENSMUSG00000033499",2043,2277,2916,1887,2597,2251,3041,3717,5123,3485,4101,3492,5784,5305,5073,3291,2488,4143
"ENSMUSG00000088442",1,1,0,3,0,1,1,0,0,1,4,2,1,1,3,0,0,2
"ENSMUSG00000099428",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000113936",2,3,3,5,2,1,6,7,4,3,9,7,4,3,5,1,3,4
"ENSMUSG00000113455",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048264",362,701,750,959,592,523,760,911,1119,815,985,885,1313,1174,1076,813,598,892
"ENSMUSG00000113922",0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0
"ENSMUSG00000113984",0,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"ENSMUSG00000113065",1,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"ENSMUSG00000113869",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097859",1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"ENSMUSG00000112955",0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSMUSG00000112948",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000113905",0,2,0,1,0,1,0,0,2,0,2,1,1,0,0,1,0,0
"ENSMUSG00000088366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114138",3,3,3,1,0,4,2,0,1,3,0,0,0,0,0,3,3,0
"ENSMUSG00000021156",1349,1699,2132,2044,1906,1688,2334,2866,2684,2004,2528,2113,2802,2768,2210,1820,1341,2079
"ENSMUSG00000113885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113650",2,2,2,1,3,2,1,2,5,7,7,2,13,4,5,6,5,5
"ENSMUSG00000113754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046159",10,12,55,8,13,12,21,10,64,9,10,14,26,64,16,35,6,13
"ENSMUSG00000113146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113680",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113758",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021313",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098110",8,9,4,4,7,5,2,12,3,3,7,5,9,6,7,3,1,6
"ENSMUSG00000112947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113789",3,0,4,0,1,3,3,1,8,2,3,2,5,3,3,4,3,4
"ENSMUSG00000021311",227,117,382,126,268,197,314,370,706,501,532,452,770,660,589,470,335,446
"ENSMUSG00000113036",8,7,8,8,4,9,7,5,5,4,2,1,4,5,5,3,4,1
"ENSMUSG00000052374",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000094185",1,0,3,1,3,1,0,3,1,2,1,1,2,0,1,1,0,0
"ENSMUSG00000050244",2403,4941,3400,4108,3368,1767,2970,3913,859,592,808,601,1025,879,777,692,477,734
"ENSMUSG00000113931",0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057554",6731,12105,7006,12816,7558,8647,8698,10266,6405,5030,5796,5081,5527,7647,5217,4684,3254,4515
"ENSMUSG00000095105",8,16,4,26,11,37,12,10,7,2,5,3,15,4,4,6,2,4
"ENSMUSG00000114115",0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"ENSMUSG00000057069",1988,1530,1565,2172,2108,1483,2367,3282,3613,2255,3019,2320,3105,2778,2283,2082,1427,2444
"ENSMUSG00000065158",1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000097715",81,172,73,67,36,80,63,78,30,26,16,24,34,36,25,18,19,19
"ENSMUSG00000088112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113996",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113914",0,2,0,0,0,0,0,2,0,0,2,0,1,2,1,1,0,2
"ENSMUSG00000078141",0,0,1,2,1,3,0,1,0,1,1,1,0,3,0,0,0,0
"ENSMUSG00000113448",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000056457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113049",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061724",1,1,4,7,5,4,8,6,6,6,7,5,6,12,5,3,1,10
"ENSMUSG00000114152",0,0,1,1,1,0,1,2,2,0,1,0,1,1,0,0,0,1
"ENSMUSG00000112938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110123",1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,2,0,2
"ENSMUSG00000084734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021306",37,105,42,44,29,40,33,45,39,22,29,19,39,31,39,26,21,22
"ENSMUSG00000088470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005397",2325,2249,1828,1281,2872,1570,2491,2389,478,461,527,363,595,646,507,470,270,544
"ENSMUSG00000113380",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114068",4,1,3,1,0,1,3,2,0,0,0,1,0,0,0,0,0,1
"ENSMUSG00000019726",254,213,826,198,412,254,546,771,1594,1486,2325,1588,2541,1948,1784,1583,1185,1609
"ENSMUSG00000021303",0,1,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000087898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113811",2,3,2,2,0,6,3,1,12,3,16,8,8,19,16,12,11,11
"ENSMUSG00000113258",0,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000114087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039242",371,338,1206,442,905,244,1063,1697,1236,942,1107,922,1229,1234,1114,970,632,1004
"ENSMUSG00000096192",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000039233",764,1252,869,1079,817,1058,955,1016,1052,836,859,718,1035,920,775,689,453,718
"ENSMUSG00000113819",0,1,2,1,1,2,1,1,0,0,0,0,0,2,1,0,0,1
"ENSMUSG00000021302",439,500,558,463,516,423,548,642,446,368,470,360,546,447,449,369,311,370
"ENSMUSG00000039219",1051,1707,1134,1626,987,1115,1212,1278,974,813,1021,751,1317,798,865,657,587,826
"ENSMUSG00000064653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113775",6,9,3,5,17,4,11,11,1,2,10,2,10,1,3,2,3,3
"ENSMUSG00000113563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000113981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113627",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000015672",668,791,955,859,841,680,1241,1222,1063,867,922,861,964,1261,867,776,448,968
"ENSMUSG00000015671",4149,5784,4831,5713,4765,4380,5871,6561,4143,3005,3393,3201,3536,4872,3355,3311,1963,3403
"ENSMUSG00000089624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039182",672,333,1139,488,1029,492,1098,1569,666,494,700,523,723,809,590,555,364,639
"ENSMUSG00000113686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113240",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"ENSMUSG00000113389",43,66,53,62,59,64,50,78,81,78,71,53,57,86,51,60,37,75
"ENSMUSG00000113410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097806",0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0
"ENSMUSG00000097684",0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,2
"ENSMUSG00000021318",12,55,20,52,22,32,25,23,16,11,22,10,11,14,18,14,9,13
"ENSMUSG00000113191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113309",1,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113960",3,3,2,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113338",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113701",25,37,35,21,21,41,49,21,0,1,1,0,0,0,0,1,0,0
"ENSMUSG00000113290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113080",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000041324",51,157,108,63,58,57,89,133,538,436,574,415,572,434,418,434,360,460
"ENSMUSG00000113224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095584",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ENSMUSG00000113715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112969",1,0,1,1,0,2,3,2,1,1,1,1,4,3,2,2,0,0
"ENSMUSG00000113972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"ENSMUSG00000055137",1020,1596,654,1892,1046,1708,1287,1417,1711,1550,1798,1578,2072,1957,1749,1748,1147,1875
"ENSMUSG00000087872",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000113851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098218",1,9,1,1,1,1,1,1,2,0,1,0,2,2,3,1,1,2
"ENSMUSG00000094754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113219",0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2
"ENSMUSG00000113889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094665",0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"ENSMUSG00000012429",79,22,212,45,156,44,196,260,347,266,293,231,323,240,258,180,134,268
"ENSMUSG00000113045",2,2,0,0,1,1,0,1,3,2,1,2,2,0,5,2,0,1
"ENSMUSG00000041297",1319,1106,1519,1270,1276,1262,1444,1718,1434,1089,1423,1143,1761,1465,1442,1172,967,1234
"ENSMUSG00000113432",4,4,8,7,2,1,6,3,6,6,9,6,8,1,5,2,3,5
"ENSMUSG00000080574",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113140",1,1,0,6,1,1,0,0,1,1,2,1,4,1,1,0,0,2
"ENSMUSG00000095025",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000081285",3,6,6,6,3,2,7,3,6,6,3,4,6,10,7,3,2,8
"ENSMUSG00000008859",724,755,1025,625,910,574,1267,1328,1297,963,1161,996,1212,1259,1020,939,628,1011
"ENSMUSG00000114177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113100",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000113528",1,0,5,1,5,1,10,7,1,3,4,3,2,3,7,2,3,1
"ENSMUSG00000113750",2,1,0,0,2,1,3,3,2,0,3,1,2,1,1,2,2,3
"ENSMUSG00000113688",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2
"ENSMUSG00000114077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075054",156,84,264,120,202,111,317,357,519,391,441,407,495,517,423,382,248,371
"ENSMUSG00000113847",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075053",12,13,9,16,21,14,15,18,18,9,20,8,24,26,15,26,14,17
"ENSMUSG00000113496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113893",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000009734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114118",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041236",1254,1705,2069,1896,1750,1631,2184,2593,3603,2693,2991,2682,3316,4053,2896,2477,1688,2621
"ENSMUSG00000089046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021314",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1
"ENSMUSG00000113576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076744",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076745",1,1,0,1,0,0,0,4,0,1,2,1,2,1,1,0,0,0
"ENSMUSG00000076746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076747",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104962",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000076749",3,6,6,0,4,6,7,6,0,3,8,5,4,6,3,2,2,3
"ENSMUSG00000076750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091682",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076752",5,20,6,1,4,7,4,7,9,8,10,5,7,9,4,4,2,6
"ENSMUSG00000105830",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076754",2,0,4,1,0,0,4,4,0,1,0,1,3,8,3,1,0,0
"ENSMUSG00000076755",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000098799",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076757",2,6,8,1,4,3,3,4,3,6,3,4,4,6,5,6,2,4
"ENSMUSG00000003062",361,353,472,439,462,275,570,634,356,267,323,277,299,478,279,272,160,277
"ENSMUSG00000105848",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
